	Row.names	Symbol	Gene.name	padj	log2FoldChange
273	ENSG00000110046	ATG2A	autophagy related 2A	3.13617315551305e-12	-0.860067643684171
274	ENSG00000107537	PHYH	phytanoyl-CoA 2-hydroxylase	1.19202197058664e-06	-0.859749363907919
275	ENSG00000108784	NAGLU	N-acetyl-alpha-glucosaminidase	6.28969273497994e-07	-0.851411754931341
276	ENSG00000168496	FEN1	flap structure-specific endonuclease 1	9.2071226944485e-09	-0.83562262020618
277	ENSG00000160991	ORAI2	ORAI calcium release-activated calcium modulator 2	1.18803760244545e-11	-0.833159290802504
278	ENSG00000113648	MACROH2A1	macroH2A.1 histone	1.2695279451968e-11	-0.831770398234368
279	ENSG00000116649	SRM	spermidine synthase	3.06268822458581e-08	-0.831701686913351
280	ENSG00000153815	CMIP	c-Maf inducing protein	9.32484260878684e-13	-0.821146654771787
281	ENSG00000119771	KLHL29	kelch like family member 29	2.68037535347025e-07	-0.819170037973495
282	ENSG00000187840	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	1.59706310831266e-08	-0.818304876786253
283	ENSG00000103145	HCFC1R1	host cell factor C1 regulator 1	7.54092418838198e-14	-0.81434420676018
284	ENSG00000116016	EPAS1	endothelial PAS domain protein 1	2.34176556928083e-08	-0.812107135832418
285	ENSG00000091622	PITPNM3	PITPNM family member 3	3.70977238835704e-07	-0.806714890679069
286	ENSG00000155252	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	2.71757307883351e-10	-0.79938227773747
287	ENSG00000130821	SLC6A8	solute carrier family 6 member 8	6.66726430823135e-12	-0.796070115367723
288	ENSG00000159212	CLIC6	chloride intracellular channel 6	3.55931797383882e-09	-0.793757296914503
289	ENSG00000153395	LPCAT1	lysophosphatidylcholine acyltransferase 1	1.29108778347876e-10	-0.793638839918789
290	ENSG00000123836	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	9.06981494109408e-07	-0.787927197215622
291	ENSG00000112977	DAP	death associated protein	1.24732218007866e-15	-0.786364050148396
292	ENSG00000127418	FGFRL1	fibroblast growth factor receptor like 1	2.8284401933191e-08	-0.7858303193464
293	ENSG00000115073	ACTR1B	actin related protein 1B	7.52911516837845e-12	-0.776803148466531
294	ENSG00000126457	PRMT1	protein arginine methyltransferase 1	4.70183772657596e-10	-0.774073511333416
295	ENSG00000141510	TP53	tumor protein p53	3.40503759487329e-08	-0.771494619795345
296	ENSG00000119514	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12	3.879616777833e-08	-0.769028699828805
297	ENSG00000166340	TPP1	tripeptidyl peptidase 1	1.46122717756829e-09	-0.767853702670841
298	ENSG00000239306	RBM14	RNA binding motif protein 14	2.24443858123428e-08	-0.767492073330669
299	ENSG00000198700	IPO9	importin 9	5.17009770943996e-10	-0.764616039978175
300	ENSG00000128578	STRIP2	striatin interacting protein 2	5.25258315829498e-08	-0.763580215490675
301	ENSG00000115107	STEAP3	STEAP3 metalloreductase	9.1712069583727e-08	-0.763417747755664
302	ENSG00000173621	LRFN4	leucine rich repeat and fibronectin type III domain containing 4	1.51827401380172e-07	-0.76243529430399
303	ENSG00000166888	STAT6	signal transducer and activator of transcription 6	1.25551284769821e-06	-0.762365242425948
304	ENSG00000184640	SEPTIN9	septin 9	1.20529212741672e-06	-0.752304262766044
305	ENSG00000123416	TUBA1B	tubulin alpha 1b	6.77234713885049e-09	-0.75017934064824
306	ENSG00000113719	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1	3.04363131158143e-15	-0.739364578629404
307	ENSG00000169604	ANTXR1	ANTXR cell adhesion molecule 1	3.68211104346694e-10	-0.738278875987379
308	ENSG00000112655	PTK7	protein tyrosine kinase 7 (inactive)	2.97398954796473e-09	-0.738164388552074
309	ENSG00000221890	NPTXR	neuronal pentraxin receptor	1.39209533674723e-09	-0.737276067384683
310	ENSG00000245532	NEAT1	nuclear paraspeckle assembly transcript 1	1.41346666403261e-08	-0.73239191613176
311	ENSG00000115963	RND3	Rho family GTPase 3	6.17847073374154e-08	-0.729462245137106
312	ENSG00000104812	GYS1	glycogen synthase 1	2.0490862993671e-09	-0.726101711465471
313	ENSG00000072310	SREBF1	sterol regulatory element binding transcription factor 1	4.39044356999473e-07	-0.713769431083219
314	ENSG00000105397	TYK2	tyrosine kinase 2	1.45350168598445e-06	-0.71117119720978
315	ENSG00000144810	COL8A1	collagen type VIII alpha 1 chain	7.55403217457032e-08	-0.703837368824301
316	ENSG00000225733	FGD5-AS1	FGD5 antisense RNA 1	1.29894101467948e-06	-0.694591066134804
317	ENSG00000111863	ADTRP	androgen dependent TFPI regulating protein	1.29947233702559e-07	-0.692814740964066
318	ENSG00000151376	ME3	malic enzyme 3	1.50702134467866e-07	-0.6909641992374
319	ENSG00000167106	FAM102A	family with sequence similarity 102 member A	4.70693690067309e-07	-0.688152974939391
320	ENSG00000124193	SRSF6	serine and arginine rich splicing factor 6	1.11844625534165e-09	-0.677788488272063
321	ENSG00000115758	ODC1	ornithine decarboxylase 1	2.23235638762474e-12	-0.675997512760434
322	ENSG00000159842	ABR	ABR activator of RhoGEF and GTPase	4.07108004006253e-08	-0.669900736229349
323	ENSG00000140740	UQCRC2	ubiquinol-cytochrome c reductase core protein 2	2.78376086364481e-08	-0.661195934280054
324	ENSG00000177030	DEAF1	DEAF1 transcription factor	9.17730214056617e-08	-0.646538681413356
325	ENSG00000025772	TOMM34	translocase of outer mitochondrial membrane 34	1.30836897649896e-06	-0.624343766844761
326	ENSG00000179218	CALR	calreticulin	8.29751321044035e-13	-0.61472286622213
